id,well_name,operator_name,status,county,latitude,longitude
31003069770000,Allen 0293,Bradley Producing Corp.,PA,Allegany,42.07694,-78.06628
31003069780000,Allen 0197,Bradley Producing Corp.,PA,Allegany,42.07914,-78.06816
31003069790000,Allen 0175,Bradley Producing Corp.,PA,Allegany,42.07842,-78.06610999999998
31003069800000,Stoup 46,Albert Oil Co.,PA,Allegany,42.08168,-78.03156
31003069810000,Stoup 37,Albert Oil Co.,PA,Allegany,42.08168,-78.03274
31003069820000,Stoup 36,Albert Oil Co.,PA,Allegany,42.08168,-78.03395999999998
31003069830000,Stoup 35,Albert Oil Co.,PA,Allegany,42.08168,-78.03517999999998
31003069840000,Stoup 51,Albert Oil Co.,PA,Allegany,42.08126,-78.0299
31003069850000,Stoup 48,Albert Oil Co.,PA,Allegany,42.08126,-78.03094
31003069860000,Stoup 47,Albert Oil Co.,PA,Allegany,42.08127,-78.03215
31003069870000,Stoup 9,Albert Oil Co.,PA,Allegany,42.08086,-78.03219
31003069880000,Stoup 13,Albert Oil Co.,PA,Allegany,42.08104,-78.03308
31003069890000,Stoup 38,Albert Oil Co.,PA,Allegany,42.08123,-78.03337
31003069900000,Stoup 39,Albert Oil Co.,PA,Allegany,42.08123,-78.03454999999998
31003069910000,Stoup 20,Albert Oil Co.,PA,Allegany,42.08082,-78.03444
31003069920000,Stoup 43,Albert Oil Co.,PA,Allegany,42.08033,-78.03333
31003069930000,Stoup 21,Albert Oil Co.,PA,Allegany,42.08046,-78.03127
31003069940000,Stoup 33,Albert Oil Co.,PA,Allegany,42.08018,-78.03381
31003069950000,Stoup 41,Albert Oil Co.,PA,Allegany,42.08035,-78.03454999999998
31003069960000,Stoup 18,Albert Oil Co.,PA,Allegany,42.08054,-78.03480999999998
31003069970000,Allen 64p,Bradley Producing Corp.,PA,Allegany,42.0771,-78.07044
31003069980000,Allen 80p,Bradley Producing Corp.,PA,Allegany,42.0771,-78.06990999999998
31003069990000,Allen 83p,Bradley Producing Corp.,PA,Allegany,42.07644,-78.06989
31003070000000,Allen 86p,Bradley Producing Corp.,PA,Allegany,42.07577,-78.06989
31003070010000,Allen 89p,Bradley Producing Corp.,PA,Allegany,42.07644,-78.06921
31003070020000,Allen 92p,Bradley Producing Corp.,PA,Allegany,42.0771,-78.06921
31003070030000,Allen 98p,Bradley Producing Corp.,PA,Allegany,42.07912,-78.06919
31003070040000,Allen 0198,Bradley Producing Corp.,PA,Allegany,42.0798,-78.06814
31003070050000,Allen 53,Bradley Producing Corp.,PA,Allegany,42.07802,-78.06879999999998
31003070060000,Allen 282,Bradley Producing Corp.,PA,Allegany,42.0765,-78.06713999999998
31003070070000,Allen 194,Bradley Producing Corp.,PA,Allegany,42.07947,-78.06762
31003070080000,Allen 101,Bradley Producing Corp.,PA,Allegany,42.07947,-78.06879999999998
31003070090000,Allen 0291,Bradley Producing Corp.,PA,Allegany,42.07692,-78.06529999999998
31003070100000,Allen 99,Bradley Producing Corp.,PA,Allegany,42.07878,-78.06883999999998
31003070110000,Allen 38p,Bradley Producing Corp.,PA,Allegany,42.07774,-78.06622
31003070120000,Allen 0187,Bradley Producing Corp.,PA,Allegany,42.07842,-78.06713999999998
31003070130000,Allen 0196,Bradley Producing Corp.,PA,Allegany,42.07842,-78.06818
31003070140000,Alma Hill 19-67,K-Arcy Corp.,PA,Allegany,42.02776,-78.02221
31003070150000,Stoup 50,Albert Oil Co.,PA,Allegany,42.08168,-78.03035
31003070160000,Seymour 07e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04754,-78.06583999999998
31003070170000,Seymour 012e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04646,-78.06583999999998
31003070180000,Seymour 011e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04536,-78.06583999999998
31003070190000,Seymour 017e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04755,-78.06731999999998
31003070200000,Norton-Clark 13a,The Richardson Petroleum Corporation,PA,Allegany,0.0,0.0
31003070210000,Clark 30 04,The Richardson Petroleum Corporation,PA,Allegany,42.0696,-77.7544
31003070220000,Emerson 0160,Ebenezer Oil Co. Inc.,PA,Allegany,42.08993,-78.05276
31003070230000,Seymour 22e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04699,-78.06805
31003070240000,Seymour 095,Ebenezer Oil Co. Inc.,PA,Allegany,42.04311,-78.06557999999998
31003070250000,Seymour 019e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04536,-78.06735
31003070260000,Seymour 018e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04646,-78.06735
31003070270000,Seymour 010e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04426,-78.06583999999998
31003070280000,Seymour 61,Ebenezer Oil Co. Inc.,PA,Allegany,42.0421,-78.06561999999998
31003070290000,Seymour 13e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04503,-78.06660999999998
31003070320000,Seymour 5e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04795,-78.06532
31003070330000,Seymour 15e,Ebenezer Oil Co. Inc.,PA,Allegany,42.047,-78.06658
31003070340000,Seymour 16e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04773,-78.06664999999998
31003070350000,Seymour 23e,Ebenezer Oil Co. Inc.,PA,Allegany,42.0452,-78.06805
31003070360000,Seymour 50,Ebenezer Oil Co. Inc.,PA,Allegany,42.0433,-78.06636
31003070370000,Seymour 63,Ebenezer Oil Co. Inc.,PA,Allegany,42.04369,-78.06484
31003070380000,Seymour 8e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04371,-78.06658
31003070390000,Seymour 62,Ebenezer Oil Co. Inc.,PA,Allegany,42.04169,-78.06635
31003070400000,Seymour 47,Ebenezer Oil Co. Inc.,PA,Allegany,42.04239,-78.06494999999998
31003070410000,Seymour 094e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04855,-78.06684
31003070420000,Seymour 093e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04858,-78.06798
31003070430000,Seymour 076,Ebenezer Oil Co. Inc.,PA,Allegany,42.04754,-78.06846
31003070440000,Seymour Line 077,Ebenezer Oil Co. Inc.,PA,Allegany,42.04754,-78.06684
31003070450000,Seymour 3e,Ebenezer Oil Co. Inc.,PA,Allegany,42.0469,-78.06520999999998
31003070460000,Seymour 1e,Ebenezer Oil Co. Inc.,PA,Allegany,42.0448,-78.0651
31003070470000,Allen 69p,Bradley Producing Corp.,PA,Allegany,42.07845,-78.07043
31003070480000,Allen 60p,Bradley Producing Corp.,PA,Allegany,42.07776,-78.07043
31003070490000,Allen 62p,Bradley Producing Corp.,PA,Allegany,42.07576,-78.07045999999998
31003070500000,Allen 65p,Bradley Producing Corp.,PA,Allegany,42.07644,-78.07045999999998
31003070510000,Allen 66p,Bradley Producing Corp.,PA,Allegany,42.0798,-78.07039
31003070520000,Allen 70p,Bradley Producing Corp.,PA,Allegany,42.07981,-78.06990999999998
31003070530000,Allen 105,Bradley Producing Corp.,PA,Allegany,42.0804,-78.06915999999998
31003070540000,Allen 0166,Bradley Producing Corp.,PA,Allegany,42.07911,-78.06506
31003070550000,Allen 0167,Bradley Producing Corp.,PA,Allegany,42.07978,-78.06506
31003070560000,Allen 0168,Bradley Producing Corp.,PA,Allegany,42.08049,-78.06506
31003070570000,Allen 0176,Bradley Producing Corp.,PA,Allegany,42.07911,-78.06609
31003070580000,Allen 0177,Bradley Producing Corp.,PA,Allegany,42.0798,-78.06606999999998
31003070590000,Allen 0188,Bradley Producing Corp.,PA,Allegany,42.07911,-78.06711
31003070600000,Allen 0189,Bradley Producing Corp.,PA,Allegany,42.0798,-78.06711
31003070610000,Allen 0148,Bradley Producing Corp.,PA,Allegany,42.07911,-78.06301
31003070620000,Harder-Cochran 16,Bradley Producing Corp.,PA,Allegany,42.07922,-78.07057
31003070630000,Harder-Cochran 45,Bradley Producing Corp.,PA,Allegany,42.07587,-78.07403999999998
31003070640000,Harder-Cochran 47,Bradley Producing Corp.,PA,Allegany,42.0768,-78.07300999999998
31003070650000,Harder-Cochran 57,Bradley Producing Corp.,PA,Allegany,42.07955,-78.07105
31003070660000,Harder-Cochran 62,Bradley Producing Corp.,PA,Allegany,42.07602,-78.07394999999998
31003070670000,Harder-Cochran 1,Bradley Producing Corp.,PA,Allegany,42.07554,-78.07105
31003070680000,Harder-Cochran 38,Bradley Producing Corp.,PA,Allegany,42.07556,-78.07178999999998
31003070690000,Harder-Cochran 5,Bradley Producing Corp.,PA,Allegany,42.07559,-78.07245
31003070700000,Harder-Cochran 48,Bradley Producing Corp.,PA,Allegany,42.05966,-78.072
31003070710000,Harder-Cochran 42,Bradley Producing Corp.,PA,Allegany,42.07559,-78.07312
31003070720000,Harder-Cochran 52,Bradley Producing Corp.,PA,Allegany,42.07615,-78.07300999999998
31003070730000,Harder-Cochran 58,Bradley Producing Corp.,PA,Allegany,42.0768,-78.07197999999998
31003070740000,Harder-Cochran 6,Bradley Producing Corp.,PA,Allegany,42.07562,-78.07146
31003070750000,Harder-Cochran 64,Bradley Producing Corp.,PA,Allegany,42.07543,-78.07352
31003070760000,Harder-Cochran 29,Bradley Producing Corp.,PA,Allegany,42.07587,-78.07249
31003070770000,Harder-Cochran 35,Bradley Producing Corp.,PA,Allegany,42.07534,-78.07316
31003070780000,Harder-Cochran 31,Bradley Producing Corp.,PA,Allegany,42.07522,-78.07142
31003070790000,Harder-Cochran 28,Bradley Producing Corp.,PA,Allegany,42.07587,-78.07152999999998
31003070800000,Harder-Cochran 23,Bradley Producing Corp.,PA,Allegany,42.07654,-78.07152999999998
31003070810000,Harder-Cochran 19,Bradley Producing Corp.,PA,Allegany,42.07719,-78.07152999999998
31003070820000,Harder-Cochran 18,Bradley Producing Corp.,PA,Allegany,42.07783,-78.07152999999998
31003070830000,Harder-Cochran 33,Bradley Producing Corp.,PA,Allegany,42.07521,-78.07227
31003070840000,Emerson 0150,Ebenezer Oil Co. Inc.,PA,Allegany,42.09146,-78.05245999999998
31003070850000,Allen 76,Bradley Producing Corp.,PA,Allegany,42.07879,-78.07017
31003070860000,Allen 127,Bradley Producing Corp.,PA,Allegany,42.07925,-78.05999
31003070870000,Harder-Cochran 7,Bradley Producing Corp.,PA,Allegany,42.0765,-78.07349
31003070880000,Harder-Cochran 34,Bradley Producing Corp.,PA,Allegany,42.07587,-78.07344999999998
31003070890000,Harder-Cochran 26,Bradley Producing Corp.,PA,Allegany,42.07716,-78.07349
31003070900000,Harder-Cochran 22,Bradley Producing Corp.,PA,Allegany,42.07714,-78.07249
31003070910000,Harder-Cochran 25,Bradley Producing Corp.,PA,Allegany,42.0765,-78.07249
31003070920000,Harder-Cochran 41,Bradley Producing Corp.,PA,Allegany,42.07749,-78.07197999999998
31003070930000,Harder-Cochran 56,Bradley Producing Corp.,PA,Allegany,42.07752,-78.07102
31003070940000,Harder-Cochran 54,Bradley Producing Corp.,PA,Allegany,42.07818,-78.07102
31003070950000,Slade Lot 29 F-11,Sandstone Oil & Gas Development LLC,IN,Allegany,42.04514,-78.24043
31003070960000,Green 272,Plants and Goodwin Inc.,PA,Allegany,42.0697,-78.08421
31003070970000,Green 273,Plants and Goodwin Inc.,PA,Allegany,42.06888,-78.08421
31003070980000,Emerson 0158,Ebenezer Oil Co. Inc.,PA,Allegany,42.09076,-78.05361
31003070990000,Clark 30 05,The Richardson Petroleum Corporation,PA,Allegany,42.06795,-77.75551
31003071000000,Progressive 5,Bruce Ingalls & Son,PA,Allegany,42.0625,-78.18372999999998
31003071010000,Otto Oil 24,Bruce Ingalls & Son,PA,Allegany,0.0,0.0
31003071020000,Green 274,Plants and Goodwin Inc.,PA,Allegany,42.06805,-78.08421
31003071030000,Seymour 'core B',Ebenezer Oil Co. Inc.,PA,Allegany,42.04765,-78.06979
31003071040000,Seymour 0110,Ebenezer Oil Co. Inc.,PA,Allegany,42.0441,-78.068
31003071050000,Seymour 074,Ebenezer Oil Co. Inc.,PA,Allegany,42.0421,-78.06999999999998
31003071060000,Seymour 092,Ebenezer Oil Co. Inc.,PA,Allegany,42.04311,-78.06919
31003071070000,Seymour 109e,Ebenezer Oil Co. Inc.,PA,Allegany,42.04437,-78.06919
31003071080000,Allen 130,Bradley Producing Corp.,PA,Allegany,42.08073,-78.06032
31003071090000,Allen 129,Bradley Producing Corp.,PA,Allegany,42.08027,-78.06021
31003071100000,Allen 128,Bradley Producing Corp.,PA,Allegany,42.0798,-78.06014
31003071110000,Allen 0150,Bradley Producing Corp.,PA,Allegany,42.08065,-78.06309
31003071120000,Allen 71,Bradley Producing Corp.,PA,Allegany,42.07801,-78.06068999999998
31003071130000,Alma Hill 40-66,K-Arcy Corp.,PA,Allegany,42.02729,-78.01511999999998
31003071140000,Slade Lot 29 F-34,Sandstone Oil & Gas Development LLC,PA,Allegany,42.045136,-78.236382
31003071150000,Myrtle Lease Lot 19  9,Kennemuth R.L.,PA,Allegany,42.02529,-78.11421
31003071160000,Emerson 157,Ebenezer Oil Co. Inc.,PA,Allegany,42.09168,-78.05305
31003071170000,Sidehill 21,Ebenezer Oil Co. Inc.,PA,Allegany,42.0449,-78.0554
31003071180000,Sidehill 20,Ebenezer Oil Co. Inc.,PA,Allegany,42.04385,-78.0554
31003071190000,Allen 118p,Bradley Producing Corp.,PA,Allegany,42.07831,-78.06045
31003071200000,Allen 48p,Bradley Producing Corp.,PA,Allegany,42.07774,-78.06847
31003071210000,Allen 112p,Bradley Producing Corp.,PA,Allegany,42.07703,-78.06095
31003071220000,Emerson 0156,Ebenezer Oil Co. Inc.,PA,Allegany,42.09083,-78.0532
31003071250000,Green 275,Plants and Goodwin Inc.,PA,Allegany,42.06723,-78.08421
31003071260000,Emerson 161,Ebenezer Oil Co. Inc.,PA,Allegany,42.09132,-78.05283
31003071270000,Alma Hill 20-66,K-Arcy Corp.,PA,Allegany,42.02606,-78.01265999999998
31003071280000,Green 276,Plants and Goodwin Inc.,PA,Allegany,42.06662,-78.08421
31003071290000,Emerson 163,Ebenezer Oil Co. Inc.,PA,Allegany,42.09014,-78.05283
31003071300000,Oscar Potter 10,The Richardson Petroleum Corporation,PA,Allegany,42.07874,-77.76989
31003071310000,"Potter, L 3",Outman Joshua J.,IN,Allegany,42.08142,-77.77259999999998
31003071320000,Green 277,Plants and Goodwin Inc.,PA,Allegany,42.0658,-78.08421
31003071330000,Quintette-Bledsoe 038,The Richardson Petroleum Corporation,PA,Allegany,42.06965,-77.7534
31003071340000,Allen 0134,Bradley Producing Corp.,PA,Allegany,42.0812,-78.06095
31003071350000,Allen 109p,Bradley Producing Corp.,PA,Allegany,42.07571,-78.06093
31003071360000,Davie 1,Bradley Producing Corp.,PA,Allegany,42.037,-78.17848999999998
31003071370000,Davie 22,Bradley Producing Corp.,PA,Allegany,42.03709,-78.17726999999998
31003071380000,Brookins 44,Albert Oil Co.,PA,Allegany,42.08269,-78.0698
31003071390000,Brookins 45,Albert Oil Co.,PA,Allegany,42.08266,-78.07069
31003071400000,Brookins 46,Albert Oil Co.,PA,Allegany,42.08211,-78.0708
31003071410000,Brookins 47,Albert Oil Co.,PA,Allegany,42.08209,-78.0698
31003071420000,Brookins 85,Albert Oil Co.,PA,Allegany,42.08215,-78.06999
31003071430000,Brookins 79,Albert Oil Co.,PA,Allegany,42.08271,-78.07178999999998
31003071440000,Brookins 84,Albert Oil Co.,PA,Allegany,42.08275,-78.07087
31003071450000,Brookins 64,Albert Oil Co.,PA,Allegany,42.08329,-78.07078
31003071460000,Brookins 56,Albert Oil Co.,PA,Allegany,42.08329,-78.0698
31003071470000,Brookins 57,Albert Oil Co.,PA,Allegany,42.08295,-78.0698
31003071480000,Brookins 71,Albert Oil Co.,PA,Allegany,42.08302,-78.07231
31003071490000,Brookins 34,Albert Oil Co.,PA,Allegany,42.0837,-78.06932
31003071510000,Alma Hill 25-66,K-Arcy Corp.,PA,Allegany,42.02344,-78.01392
31003071520000,Austin-Bayard 24,Klein Oil & Logging,AC,Allegany,42.07773,-77.75776999999998
31003071530000,Emerson 151,Ebenezer Oil Co. Inc.,PA,Allegany,42.09124,-78.05195
31003071540000,Emerson 165,Ebenezer Oil Co. Inc.,PA,Allegany,42.08915,-78.05312999999998
31003071550000,Alma Hill Lot 66 42,K-Arcy Corp.,PA,Allegany,42.02481,-78.00573
31003071560000,Otis Day 10,D.W. Franchot & Co. Inc.,PA,Allegany,42.02853,-78.04891
31003071570000,Austin-Bayard 025,The Richardson Petroleum Corporation,PA,Allegany,42.08005,-77.75786999999998
31003071580000,Emerson 153,Ebenezer Oil Co. Inc.,PA,Allegany,42.09039,-78.05142999999998
31003071590000,Donald Maybee h-252,Columbia Gas Transmission LLC,PA,Allegany,42.16756,-77.99419
31003071600000,Keefe 253,Bradley Producing Corp.,PA,Allegany,42.02945,-77.97686
31003071620000,Alma Hill 31-78,K-Arcy Corp.,PA,Allegany,42.03128,-78.02106999999998
31003071630000,Emerson 173,Ebenezer Oil Co. Inc.,PA,Allegany,42.09289,-78.05290999999998
31003071640000,Emerson 0154,Ebenezer Oil Co. Inc.,PA,Allegany,42.09085,-78.05168999999998
31003071650000,Austin-Bayard 26,Klein Oil & Logging,IN,Allegany,42.07845,-77.75968
31003071660000,Brookins 83,Albert Oil Co.,PA,Allegany,42.08524,-78.07441
31003071670000,Brookins 82,Albert Oil Co.,PA,Allegany,42.08464,-78.07441
31003071680000,Brookins 63,Albert Oil Co.,PA,Allegany,42.08589,-78.07441
31003071690000,Brookins 60,Albert Oil Co.,PA,Allegany,42.08588,-78.07338
31003071700000,Brookins 67,Albert Oil Co.,PA,Allegany,42.08495,-78.07338
31003071710000,Brookins 53,Albert Oil Co.,PA,Allegany,42.08588,-78.07241999999998
31003071720000,Brookins 59,Albert Oil Co.,PA,Allegany,42.08522,-78.07241999999998
31003071730000,Brookins 58,Albert Oil Co.,PA,Allegany,42.08464,-78.07241999999998
31003071740000,Brookins 48,Albert Oil Co.,PA,Allegany,42.08211,-78.07441
31003071750000,Lot 44-04,Bradley Producing Corp.,PA,Allegany,42.0175,-78.03452
31003071760000,Lot 44-13,Bradley Producing Corp.,PA,Allegany,42.01739,-78.03548
31003071770000,Lot 44-3,Bradley Producing Corp.,PA,Allegany,42.01717,-78.03642999999998
31003071780000,Lot 44-1h,Bradley Producing Corp.,PA,Allegany,42.01816,-78.03636
31003071790000,Lot 45-1,Bradley Producing Corp.,PA,Allegany,42.01786,-78.03787
31003071800000,Keefe Lease 0258,Bradley Producing Corp.,PA,Allegany,42.03025,-77.97582
31003071810000,Rock Run Lease,Bradley Producing Corp.,PA,Allegany,42.03108,-77.97479
31003071920000,Keefe 0181,Bradley Producing Corp.,PA,Allegany,42.03066,-77.97911
31003072150000,Keefe Lease 0264,Bradley Producing Corp.,PA,Allegany,42.03108,-77.97583
31003072860000,Keefe 197,Bradley Producing Corp.,PA,Allegany,42.02943,-77.97777999999998
31003072870000,Keefe 198,Bradley Producing Corp.,PA,Allegany,42.02943,-77.97866
31003072910000,Keefe 251,Bradley Producing Corp.,PA,Allegany,42.02943,-77.97476
31003072920000,Keefe 257,Bradley Producing Corp.,PA,Allegany,42.03025,-77.97479
31003072930000,Geary 0191,Bradley Producing Corp.,PA,Allegany,42.02984,-77.98252999999998
31003072940000,Geary 0192,Bradley Producing Corp.,PA,Allegany,42.02984,-77.98135
31003072950000,Geary 0193,Bradley Producing Corp.,PA,Allegany,42.02984,-77.98025
31003072960000,Geary 0194,Bradley Producing Corp.,PA,Allegany,42.02984,-77.97906999999998
31003072970000,Geary 0207,Bradley Producing Corp.,PA,Statewide,0.0,0.0
31003072980000,Keefe 0248,Bradley Producing Corp.,PA,Allegany,42.02901,-77.97633999999998
31003072990000,Keefe 0249,Bradley Producing Corp.,PA,Allegany,42.02901,-77.97530999999998
31003074950000,Keefe 0262,Bradley Producing Corp.,PA,Allegany,42.03066,-77.97427999999998
31003074960000,Keefe 0268,Bradley Producing Corp.,PA,Allegany,42.03149,-77.97427999999998
31003074970000,Keefe 162,Bradley Producing Corp.,PA,Allegany,42.03196,-77.97880999999998
31003074980000,Keefe 163,Bradley Producing Corp.,PA,Allegany,42.03196,-77.97777999999998
31003074990000,Keefe 171,Bradley Producing Corp.,PA,Allegany,42.0311,-77.97777999999998
31003075010000,Austin-Bayard 27,Klein Oil & Logging,PA,Allegany,42.07779,-77.76066
31003075020000,Amity 2,Middaugh Vincent,UN,Allegany,0.0,0.0
31003075030000,"Ramsey, A 1",PPP Future Development Inc.,IN,Allegany,42.17257,-78.00324
31003075040000,Lot 45-5,Bradley Producing Corp.,PA,Allegany,42.01808,-78.04248
31003075050000,Lot 45-2h,Bradley Producing Corp.,PA,Allegany,42.01739,-78.04045
31003075060000,Lot 45-1h,Bradley Producing Corp.,PA,Allegany,42.0169,-78.03842
31003075070000,Lot 45-2,Bradley Producing Corp.,PA,Allegany,42.01657,-78.03971
31003075080000,Emerson 155,Ebenezer Oil Co. Inc.,PA,Allegany,42.08945,-78.05132
31003075090000,Austin-Bayard 028,The Richardson Petroleum Corporation,PA,Allegany,42.07845,-77.75709
31003075110000,Lot 44-17,Bradley Producing Corp.,PA,Allegany,42.01794,-78.03418
31003075120000,Lot 44-1,Bradley Producing Corp.,PA,Allegany,42.01814,-78.03454999999998
31003075130000,Lot 44-02,Bradley Producing Corp.,PA,Allegany,42.01825,-78.03282
31003075140000,Lot 44-16,Bradley Producing Corp.,PA,Allegany,42.01797,-78.03418
31003075150000,"Hyland, E. 42",Bradley Producing Corp.,PA,Allegany,42.1364,-77.74584
31003075160000,"Hyland, E. 22",Bradley Producing Corp.,PA,Allegany,42.13739,-77.74584
31003075170000,"Hyland, E. 20",Bradley Producing Corp.,PA,Allegany,42.13739,-77.74433999999998
31003075180000,"Hyland, E. 21",Bradley Producing Corp.,PA,Allegany,42.13739,-77.74477
31003075190000,Lot 44-05,Bradley Producing Corp.,PA,Allegany,42.01712,-78.03503
31003075200000,Lot 44-2,Bradley Producing Corp.,PA,Allegany,42.01781,-78.03492
31003075210000,Lot 44-14,Bradley Producing Corp.,PA,Allegany,42.01698,-78.03488
31003075220000,Lot 44-8,Bradley Producing Corp.,PA,Allegany,42.0164,-78.03642999999998
31003075230000,Lot 44-15,Bradley Producing Corp.,PA,Allegany,42.01665,-78.03551
31003075240000,Lot 44-03,Bradley Producing Corp.,PA,Allegany,42.01698,-78.03602999999998
31003075250000,Lot 44-9,Bradley Producing Corp.,PA,Allegany,42.0175,-78.034
31003075270000,Hyland 41,Bradley Producing Corp.,PA,Allegany,42.13643,-77.75452
31003075280000,Lot 44-18,Bradley Producing Corp.,PA,Allegany,42.01668,-78.03444
31003075290000,Lot 44-6,Bradley Producing Corp.,PA,Allegany,42.01602,-78.03492
31003075300000,Lot 44-5,Bradley Producing Corp.,PA,Allegany,42.01462,-78.03369999999998
31003075310000,Lot 44 11,Bradley Producing Corp.,PA,Allegany,42.01602,-78.03341
31003075320000,Lot 44-7,Bradley Producing Corp.,PA,Allegany,42.01464,-78.03159999999998
31003075330000,Kenyon 10,Bradley Producing Corp.,PA,Allegany,42.03486,-78.16195999999998
31003075340000,Kenyon 1,Bradley Producing Corp.,PA,Allegany,42.03656,-78.1554
31003075350000,Kenyon 2,Bradley Producing Corp.,PA,Allegany,42.03659,-78.15846
31003075360000,Kenyon 3,Bradley Producing Corp.,PA,Allegany,42.03392,-78.15953
31003075370000,Rock Run 139,Bradley Producing Corp.,PA,Allegany,42.04415,-78.08589999999998
31003075380000,Rock Run 153,Bradley Producing Corp.,PA,Allegany,42.04422,-78.08472
31003075390000,Rock Run 152,Bradley Producing Corp.,PA,Allegany,42.04521,-78.08468999999998
31003075400000,Rock Run 0173,Bradley Producing Corp.,PA,Allegany,42.04469,-78.08269
31003075410000,Rock Run 0159,Bradley Producing Corp.,PA,Allegany,42.04472,-78.08405999999998
31003075420000,Rock Run 0145,Bradley Producing Corp.,PA,Allegany,42.04465,-78.08531
31003075430000,Rock Run 126,Bradley Producing Corp.,PA,Allegany,42.04322,-78.08727
31003075440000,Rock Run 127,Bradley Producing Corp.,PA,Allegany,42.04224,-78.08727
31003075450000,Rock Run 154,Bradley Producing Corp.,PA,Allegany,42.04326,-78.08472
31003075460000,Rock Run 141,Bradley Producing Corp.,PA,Allegany,42.04223,-78.08601
31003075470000,Rock Run 113,Bradley Producing Corp.,PA,Allegany,42.04226,-78.08856
31003075480000,Rock Run 125,Bradley Producing Corp.,PA,Allegany,42.04418,-78.08723
31003075490000,Rock Run 111,Bradley Producing Corp.,PA,Allegany,42.04421,-78.08849999999998
31003075500000,Rock Run 112,Bradley Producing Corp.,PA,Allegany,42.04323,-78.08852
31003075510000,Rock Run 0157,Bradley Producing Corp.,PA,Allegany,42.04274,-78.0841
31003075520000,Rock Run 0172,Bradley Producing Corp.,PA,Allegany,42.04371,-78.08269
31003075530000,Rock Run 0142,Bradley Producing Corp.,PA,Allegany,42.04172,-78.08539
31003075540000,Rock Run 0114,Bradley Producing Corp.,PA,Allegany,42.04176,-78.08793
31003075550000,Rock Run 0128,Bradley Producing Corp.,PA,Allegany,42.04173,-78.08665999999998
31003075560000,Rock Run 0115,Bradley Producing Corp.,PA,Allegany,42.04274,-78.08789
31003075570000,Rock Run 0116,Bradley Producing Corp.,PA,Allegany,42.04371,-78.08786999999998
31003075580000,Rock Run 0130,Bradley Producing Corp.,PA,Allegany,42.0437,-78.0866
31003075590000,Rock Run 155,Bradley Producing Corp.,PA,Allegany,42.04227,-78.08476
31003075600000,Rock Run 168,Bradley Producing Corp.,PA,Allegany,42.04323,-78.08347
31003075610000,Rock Run 167,Bradley Producing Corp.,PA,Allegany,42.04421,-78.08343
31003075620000,Rock Run 181,Bradley Producing Corp.,PA,Allegany,42.04413,-78.16553
31003075630000,Rock Run 194,Bradley Producing Corp.,UN,Allegany,42.04509,-78.16422
31003075640000,Rock Run 166,Bradley Producing Corp.,PA,Allegany,42.04518,-78.08341
31003075650000,Rock Run 140,Bradley Producing Corp.,PA,Allegany,42.04319,-78.08598999999998
31003075660000,Rock Run 179,Bradley Producing Corp.,PA,Allegany,42.04608,-78.16547
31003075670000,Rock Run 180,Bradley Producing Corp.,PA,Allegany,42.04509,-78.16551
31003075680000,Rock Run 192,Bradley Producing Corp.,PA,Allegany,42.04703,-78.16418
31003075690000,Rock Run 165,Bradley Producing Corp.,PA,Allegany,42.04616,-78.08338999999998
31003075700000,Rock Run 193,Bradley Producing Corp.,PA,Allegany,42.04605,-78.16418
31003075710000,Rock Run 0188,Bradley Producing Corp.,PA,Allegany,42.04557,-78.16485
31003075720000,Rock Run 0174,Bradley Producing Corp.,PA,Allegany,42.04567,-78.08269
31003075730000,Rock Run 0187,Bradley Producing Corp.,PA,Allegany,42.04461,-78.16487999999998
31003075740000,Rock Run 0143,Bradley Producing Corp.,PA,Allegany,42.0427,-78.08539
31003075750000,Rock Run 0129,Bradley Producing Corp.,PA,Allegany,42.04271,-78.08664
31003075760000,Rock Run 0158,Bradley Producing Corp.,PA,Allegany,42.04374,-78.0841
31003075770000,Rock Run 0144,Bradley Producing Corp.,PA,Allegany,42.04367,-78.08535
31003075780000,Hyland 43,Bradley Producing Corp.,PA,Allegany,42.13643,-77.74702
31003075790000,Hyland 63,Bradley Producing Corp.,PA,Allegany,42.13538,-77.74702
31003075800000,Hyland 44,Bradley Producing Corp.,PA,Allegany,42.1364,-77.75189
31003075810000,Lot 45-2,Bradley Producing Corp.,PA,Allegany,42.01574,-78.03765
31003075820000,Lot 44-10,Bradley Producing Corp.,PA,Allegany,42.01445,-78.03561999999998
31003075830000,Rock Run 135,Bradley Producing Corp.,PA,Allegany,42.04809,-78.08587
31003075840000,Rock Run 149,Bradley Producing Corp.,PA,Allegany,42.04806,-78.08461
